Title,Price_Raw,Price_PKR,Size_Raw,Size_Marla,Listing_URL,City,Property_Type,Bedrooms,Bathrooms,Location
Good Location 6 Marla House For sale In The Perfect Location Of DHA Sector A - Rachna Villas,2.05 Crore,20500000.0,6.0 Marla,6.0,https://www.zameen.com/Property/dha_sector_a_dha_sector_a_-_rachna_villas_good_location_6_marla_house_for_sale_in_the_perfect_location_of_dha_sector_a_-_rachna_villas-54630217-21898-1.html,Gujranwala,House,4.0,4.0,"DHA Defence, Gujranwala, Punjab"
Good Location 5 Marla House In Only Rs. 20900000,2.09 Crore,20900000.0,5.0 Marla,5.0,https://www.zameen.com/Property/garden_town_garden_town_phase_3_good_location_5_marla_house_in_only_rs_20900000-54587205-20133-1.html,Gujranwala,House,3.0,4.0,"Garden Town, Gujranwala, Punjab"
Good Location 5 Marla House In Stunning Garden Town Phase 3 Is Available For Sale,2.6 Crore,26000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/garden_town_garden_town_phase_3_good_location_5_marla_house_in_stunning_garden_town_phase_3_is_available_for_sale-54587210-20133-1.html,Gujranwala,House,3.0,4.0,"Garden Town, Gujranwala, Punjab"
Good Location 5 Marla House For Sale In DHA Sector A - Rachna Villas,1.8 Crore,18000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/dha_sector_a_dha_sector_a_-_rachna_villas_good_location_5_marla_house_for_sale_in_dha_sector_a_-_rachna_villas-54665349-21898-1.html,Gujranwala,House,3.0,4.0,"DHA Defence, Gujranwala, Punjab"
Get In Touch Now To Buy A Good Location House In DHA Sector A - Rachna Villas,1.75 Crore,17500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/dha_sector_a_dha_sector_a_-_rachna_villas_get_in_touch_now_to_buy_a_good_location_house_in_dha_sector_a_-_rachna_villas-54665348-21898-1.html,Gujranwala,House,3.0,4.0,"DHA Defence, Gujranwala, Punjab"
Good Location DHA Sector A - Rachna Villas House For Sale Sized 5 Marla,1.85 Crore,18500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/dha_sector_a_dha_sector_a_-_rachna_villas_good_location_dha_sector_a_-_rachna_villas_house_for_sale_sized_5_marla-54665351-21898-1.html,Gujranwala,House,3.0,4.0,"DHA Defence, Gujranwala, Punjab"
Good Location 6 Marla House For sale In DHA Sector A - Rachna Villas Gujranwala In Only Rs. 21000000,2.1 Crore,21000000.0,6.0 Marla,6.0,https://www.zameen.com/Property/dha_sector_a_dha_sector_a_-_rachna_villas_good_location_6_marla_house_for_sale_in_dha_sector_a_-_rachna_villas_gujranwala_in_only_rs_21000000-54665353-21898-1.html,Gujranwala,House,4.0,4.0,"DHA Defence, Gujranwala, Punjab"
Gorgeous Good Location 6 Marla House For sale Available In DHA Sector A - Rachna Villas,2.05 Crore,20500000.0,6.0 Marla,6.0,https://www.zameen.com/Property/dha_sector_a_dha_sector_a_-_rachna_villas_gorgeous_good_location_6_marla_house_for_sale_available_in_dha_sector_a_-_rachna_villas-54665352-21898-1.html,Gujranwala,House,4.0,4.0,"DHA Defence, Gujranwala, Punjab"
"Good Location House Of 6 Marla Is Available For Sale In DHA Sector A - Rachna Villas, Gujranwala",2.15 Crore,21500000.0,6.0 Marla,6.0,https://www.zameen.com/Property/dha_sector_a_dha_sector_a_-_rachna_villas_good_location_house_of_6_marla_is_available_for_sale_in_dha_sector_a_-_rachna_villas_gujranwala-54665354-21898-1.html,Gujranwala,House,4.0,4.0,"DHA Defence, Gujranwala, Punjab"
Spacious Good Location 6 Marla House Available For sale In DHA Sector A - Rachna Villas,2.25 Crore,22500000.0,6.0 Marla,6.0,https://www.zameen.com/Property/dha_sector_a_dha_sector_a_-_rachna_villas_spacious_good_location_6_marla_house_available_for_sale_in_dha_sector_a_-_rachna_villas-54665356-21898-1.html,Gujranwala,House,4.0,4.0,"DHA Defence, Gujranwala, Punjab"
Good Location House Available For sale In DHA Sector A - Rachna Villas,2.2 Crore,22000000.0,6.0 Marla,6.0,https://www.zameen.com/Property/dha_sector_a_dha_sector_a_-_rachna_villas_good_location_house_available_for_sale_in_dha_sector_a_-_rachna_villas-54665355-21898-1.html,Gujranwala,House,4.0,4.0,"DHA Defence, Gujranwala, Punjab"
Looking For A Good Location House In Gujranwala,2.35 Crore,23500000.0,6.0 Marla,6.0,https://www.zameen.com/Property/dha_sector_a_dha_sector_a_-_rachna_villas_looking_for_a_good_location_house_in_gujranwala-54665358-21898-1.html,Gujranwala,House,4.0,4.0,"DHA Defence, Gujranwala, Punjab"
Find Your Ideal Good Location House In Gujranwala Under Rs. 24000000,2.4 Crore,24000000.0,6.0 Marla,6.0,https://www.zameen.com/Property/dha_sector_a_dha_sector_a_-_rachna_villas_find_your_ideal_good_location_house_in_gujranwala_under_rs_24000000-54665359-21898-1.html,Gujranwala,House,4.0,4.0,"DHA Defence, Gujranwala, Punjab"
Good Location House Sized 6 Marla Is Available For Sale In DHA Sector A - Rachna Villas,2.5 Crore,25000000.0,6.0 Marla,6.0,https://www.zameen.com/Property/dha_sector_a_dha_sector_a_-_rachna_villas_good_location_house_sized_6_marla_is_available_for_sale_in_dha_sector_a_-_rachna_villas-54665361-21898-1.html,Gujranwala,House,4.0,4.0,"DHA Defence, Gujranwala, Punjab"
Buying A Good Location House In Gujranwala?,2.45 Crore,24500000.0,6.0 Marla,6.0,https://www.zameen.com/Property/dha_sector_a_dha_sector_a_-_rachna_villas_buying_a_good_location_house_in_gujranwala-54665360-21898-1.html,Gujranwala,House,4.0,4.0,"DHA Defence, Gujranwala, Punjab"
Good Location 10 Marla House For Sale In DHA Sector A - Rachna Villas Gujranwala,3.4 Crore,34000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/dha_sector_a_dha_sector_a_-_rachna_villas_good_location_10_marla_house_for_sale_in_dha_sector_a_-_rachna_villas_gujranwala-54665362-21898-1.html,Gujranwala,House,5.0,6.0,"DHA Defence, Gujranwala, Punjab"
Good Location 10 Marla House In DHA Sector A - Rachna Villas Is Available,3.5 Crore,35000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/dha_sector_a_dha_sector_a_-_rachna_villas_good_location_10_marla_house_in_dha_sector_a_-_rachna_villas_is_available-54665364-21898-1.html,Gujranwala,House,5.0,6.0,"DHA Defence, Gujranwala, Punjab"
Good Location DHA Sector A - Rachna Villas House Sized 10 Marla Is Available,3.45 Crore,34500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/dha_sector_a_dha_sector_a_-_rachna_villas_good_location_dha_sector_a_-_rachna_villas_house_sized_10_marla_is_available-54665363-21898-1.html,Gujranwala,House,5.0,6.0,"DHA Defence, Gujranwala, Punjab"
A Good Location 10 Marla House Has Landed On Market In DHA Sector A - Rachna Villas Of Gujranwala,3.55 Crore,35500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/dha_sector_a_dha_sector_a_-_rachna_villas_a_good_location_10_marla_house_has_landed_on_market_in_dha_sector_a_-_rachna_villas_of_gujranwala-54665365-21898-1.html,Gujranwala,House,5.0,6.0,"DHA Defence, Gujranwala, Punjab"
Highly-Desirable Good Location 10 Marla House Available In DHA Sector A - Rachna Villas,3.65 Crore,36500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/dha_sector_a_dha_sector_a_-_rachna_villas_highly-desirable_good_location_10_marla_house_available_in_dha_sector_a_-_rachna_villas-54665367-21898-1.html,Gujranwala,House,5.0,6.0,"DHA Defence, Gujranwala, Punjab"
Good Location 10 Marla House For sale In The Perfect Location Of DHA Sector A - Rachna Villas,3.6 Crore,36000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/dha_sector_a_dha_sector_a_-_rachna_villas_good_location_10_marla_house_for_sale_in_the_perfect_location_of_dha_sector_a_-_rachna_villas-54665366-21898-1.html,Gujranwala,House,5.0,6.0,"DHA Defence, Gujranwala, Punjab"
Get This Amazing Good Location 10 Marla House Available In DHA Sector A - Rachna Villas,3.75 Crore,37500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/dha_sector_a_dha_sector_a_-_rachna_villas_get_this_amazing_good_location_10_marla_house_available_in_dha_sector_a_-_rachna_villas-54665369-21898-1.html,Gujranwala,House,5.0,6.0,"DHA Defence, Gujranwala, Punjab"
Ideally Located Good Location House Of 10 Marla Is Available For sale In Gujranwala,3.7 Crore,37000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/dha_sector_a_dha_sector_a_-_rachna_villas_ideally_located_good_location_house_of_10_marla_is_available_for_sale_in_gujranwala-54665368-21898-1.html,Gujranwala,House,5.0,6.0,"DHA Defence, Gujranwala, Punjab"
Good Location 10 Marla House Available In DHA Sector A - Rachna Villas For sale,3.8 Crore,38000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/dha_sector_a_dha_sector_a_-_rachna_villas_good_location_10_marla_house_available_in_dha_sector_a_-_rachna_villas_for_sale-54665370-21898-1.html,Gujranwala,House,5.0,6.0,"DHA Defence, Gujranwala, Punjab"
A Palatial Residence For Good Location House For Sale In DHA Sector A - Rachna Villas Gujranwala,3.9 Crore,39000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/dha_sector_a_dha_sector_a_-_rachna_villas_a_palatial_residence_for_good_location_house_for_sale_in_dha_sector_a_-_rachna_villas_gujranwala-54665373-21898-1.html,Gujranwala,House,5.0,6.0,"DHA Defence, Gujranwala, Punjab"
"Good Location House Of 10 Marla Is Available For sale In DHA Sector A - Rachna Villas, Gujranwala",3.85 Crore,38500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/dha_sector_a_dha_sector_a_-_rachna_villas_good_location_house_of_10_marla_is_available_for_sale_in_dha_sector_a_-_rachna_villas_gujranwala-54665371-21898-1.html,Gujranwala,House,5.0,6.0,"DHA Defence, Gujranwala, Punjab"
Your Dream Good Location 10 Marla House Is Available In DHA Sector A - Rachna Villas,3.95 Crore,39500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/dha_sector_a_dha_sector_a_-_rachna_villas_your_dream_good_location_10_marla_house_is_available_in_dha_sector_a_-_rachna_villas-54665374-21898-1.html,Gujranwala,House,5.0,6.0,"DHA Defence, Gujranwala, Punjab"
A Good Location 10 Marla House In Gujranwala Is On The Market For sale,3.48 Crore,34800000.0,10.0 Marla,10.0,https://www.zameen.com/Property/dha_sector_a_dha_sector_a_-_rachna_villas_a_good_location_10_marla_house_in_gujranwala_is_on_the_market_for_sale-54665375-21898-1.html,Gujranwala,House,5.0,6.0,"DHA Defence, Gujranwala, Punjab"
10 Marla House Available For Sale In Defence Gujranwala Cantt :,5.25 Crore,52500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/rahwali_cantt_defence_phase_2_10_marla_house_available_for_sale_in_defence_gujranwala_cantt-54666016-9554-1.html,Gujranwala,House,4.0,4.0,"Rahwali Cantt, Gujranwala, Punjab"
"10 Marla Brand New Modern House BLOCK C For Sale In Royal Palm City Gujranwala Royal Palm City, Eminabad More, Gujranwala, Punjab",4.5 Crore,45000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/royal_palm_city_royal_palm_city_-_block_c_10_marla_brand_new_modern_house_block_c_for_sale_in_royal_palm_city_gujranwala_royal_palm_city_eminabad_more_gujranwala_punjab-54662619-17212-1.html,Gujranwala,House,5.0,6.0,"Eminabad More, Gujranwala, Punjab"
Grey Structure 5 Marla House For sale In Royal Palm City - Block F Gujranwala,1.45 Crore,14500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/royal_palm_city_royal_palm_city_-_block_f_grey_structure_5_marla_house_for_sale_in_royal_palm_city_-_block_f_gujranwala-54669269-17215-1.html,Gujranwala,House,4.0,4.0,"Eminabad More, Gujranwala, Punjab"
Centrally Located Prime Location House For sale In Citi Housing - Phase 2 Available,5.0 Crore,50000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/citi_housing_society_citi_housing_-_phase_2_centrally_located_prime_location_house_for_sale_in_citi_housing_-_phase_2_available-54597325-3085-1.html,Gujranwala,House,6.0,6.0,"Citi Housing Society, Gujranwala, Punjab"
Prime Location 10 Marla House In Stunning Citi Housing Society Is Available For sale,4.5 Crore,45000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_prime_location_10_marla_house_in_stunning_citi_housing_society_is_available_for_sale-54597326-3083-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
Buy Your Ideal Prime Location 10 Marla House In A Prime Location Of Citi Housing Society,4.5 Crore,45000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_buy_your_ideal_prime_location_10_marla_house_in_a_prime_location_of_citi_housing_society-54597327-3083-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
Prime Location 10 Marla House In Stunning Citi Housing Society Is Available For Sale,4.9 Crore,49000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_prime_location_10_marla_house_in_stunning_citi_housing_society_is_available_for_sale-54597328-3083-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
Block BB Phase 1 Facing Park 10 Marla House For Sale,5.5 Crore,55000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_block_bb_phase_1_facing_park_10_marla_house_for_sale-54597329-3083-1.html,Gujranwala,House,6.0,6.0,"Citi Housing Society, Gujranwala, Punjab"
7 Marla Corner Modern House For Sale Citi Housing Gujranwala,3.25 Crore,32500000.0,7.0 Marla,7.0,https://www.zameen.com/Property/gujranwala_wafi_citi_housing_scheme_7_marla_corner_modern_house_for_sale_citi_housing_gujranwala-54516802-9518-1.html,Gujranwala,House,7.0,7.0,"Wafi Citi Housing Scheme, Gujranwala, Punjab"
5.5 Luxury House For Sale Citi Housing Gujranwala,2.35 Crore,23500000.0,5.6 Marla,5.6,https://www.zameen.com/Property/gujranwala_citi_housing_society_5_5_luxury_house_for_sale_citi_housing_gujranwala-54682921-3083-1.html,Gujranwala,House,4.0,,"Citi Housing Society, Gujranwala, Punjab"
Prime Location sale A House In Citi Housing Society Prime Location,4.8 Crore,48000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_prime_location_sale_a_house_in_citi_housing_society_prime_location-54163717-3083-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
Prime Location 5 Marla House In Only Rs. 21500000,2.15 Crore,21500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/royal_palm_city_royal_palm_city_-_block_d_prime_location_5_marla_house_in_only_rs_21500000-54163718-17213-1.html,Gujranwala,House,5.0,5.0,"Eminabad More, Gujranwala, Punjab"
10 Marla Ultra Modern Double Height Park Facing Luxury House For Sale | Citi Housing Gujranwala,4.8 Crore,48000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_10_marla_ultra_modern_double_height_park_facing_luxury_house_for_sale_citi_housing_gujranwala-54364555-3083-1.html,Gujranwala,House,6.0,7.0,"Citi Housing Society, Gujranwala, Punjab"
8 Marla Luxury Corner House Tour | Citi Housing Gujranwala | Ultra Modern Designer Home,3.0 Crore,30000000.0,8.0 Marla,8.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_8_marla_luxury_corner_house_tour_citi_housing_gujranwala_ultra_modern_designer_home-54451980-3083-1.html,Gujranwala,House,6.0,7.0,"Citi Housing Society, Gujranwala, Punjab"
5 Marla Ultra Modern Luxury House For Sale Citi Housing Gujranwala,2.4 Crore,24000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_5_marla_ultra_modern_luxury_house_for_sale_citi_housing_gujranwala-54493589-3083-1.html,Gujranwala,House,4.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
10 Marla Modern Double Height House For Sale | Very Affordable Price | Citi Housing Gujranwala,3.9 Crore,39000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_10_marla_modern_double_height_house_for_sale_very_affordable_price_citi_housing_gujranwala-53638147-3083-1.html,Gujranwala,House,6.0,6.0,"Citi Housing Society, Gujranwala, Punjab"
Luxury 1 Kanal House For Sale On 50 Feet Road | Prime Location In Citi Housing,8.5 Crore,85000000.0,1.0 Kanal,20.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_luxury_1_kanal_house_for_sale_on_50_feet_road_prime_location_in_citi_housing-52087558-3083-1.html,Gujranwala,House,7.0,7.0,"Citi Housing Society, Gujranwala, Punjab"
Low Budget 5 Marla House For Sale,1.45 Crore,14500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_low_budget_5_marla_house_for_sale-54152442-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab"
Friendly Budget 5 Marla Brand New House Available For Sale Citi Housing Gujranwala,1.75 Crore,17500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_friendly_budget_5_marla_brand_new_house_available_for_sale_citi_housing_gujranwala-54046156-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab"
Park Facing 5 Marla House For Sale DD Block Citi Housing Gujranwala,2.3 Crore,23000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/citi_housing_phase_1_citi_housing_phase_1_-_block_dd_park_facing_5_marla_house_for_sale_dd_block_citi_housing_gujranwala-52354845-20423-1.html,Gujranwala,House,4.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
"10 Marla Double Storey House Prime Location Near CBG Office, Bazar Area ,Rahwali Cantt",4.5 Crore,45000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_rahwali_cantt_10_marla_double_storey_house_prime_location_near_cbg_office_bazar_area_rahwali_cantt-51813874-1295-1.html,Gujranwala,House,4.0,4.0,"Rahwali Cantt, Gujranwala, Punjab"
Facing Park 10 Marla Modern House Available For Sale Phase 1 Citi Housing Gujranwala,5.5 Crore,55000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_facing_park_10_marla_modern_house_available_for_sale_phase_1_citi_housing_gujranwala-54506602-3083-1.html,Gujranwala,House,6.0,7.0,"Citi Housing Society, Gujranwala, Punjab"
Block BB Phase 1 5 Marla Brand New House Available For Sale,2.4 Crore,24000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/citi_housing_phase_1_citi_housing_phase_1_-_block_bb_block_bb_phase_1_5_marla_brand_new_house_available_for_sale-54504597-20421-1.html,Gujranwala,House,4.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
Prime Location 5 Marla House In Citi Housing Society,1.8 Crore,18000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_prime_location_5_marla_house_in_citi_housing_society-54669087-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab"
Get In Touch Now To Buy A Prime Location 10 Marla House In Citi Housing Society,4.25 Crore,42500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_get_in_touch_now_to_buy_a_prime_location_10_marla_house_in_citi_housing_society-54669101-3083-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
Centrally Located On Excellent Location House For sale In Citi Housing Society Available,8.5 Crore,85000000.0,1.0 Kanal,20.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_centrally_located_on_excellent_location_house_for_sale_in_citi_housing_society_available-54669102-3083-1.html,Gujranwala,House,6.0,6.0,"Citi Housing Society, Gujranwala, Punjab"
Book A Facing Park 10 Marla House In Citi Housing Society,4.8 Crore,48000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_book_a_facing_park_10_marla_house_in_citi_housing_society-54669103-3083-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
